/India.Property/Property.in.Pune/Property.in.Hadapsar/Gini.Gini.Sanskruti/1370.sq.ft.3.BHK.3T.Apartment,/India.Property/Property.in.Pune/Property.in.Hadapsar/Gini.Gini.Sanskruti/1370.sq.ft.3.BHK.3T.Apartment,,,Segment172
/India.Property/Property.in.Pune/Property.in.Hadapsar/Satyam.Oak.Vista/934.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Hadapsar/Satyam.Oak.Vista/934.sq.ft.2.BHK.2T.Apartment,,,Segment173
/India.Property/Property.in.Pune/Property.in.Handewadi/Atria.Grande/1016.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Handewadi/Atria.Grande/1016.sq.ft.2.BHK.2T.Apartment,,,Segment174
/India.Property/Property.in.Pune/Property.in.Handewadi/Atria.Grande/1060.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Handewadi/Atria.Grande/1060.sq.ft.2.BHK.2T.Apartment,,,Segment175
/India.Property/Property.in.Pune/Property.in.Handewadi/Om.Shriniwas.Venkatesh.Classic/495.sq.ft.1.BHK.1T.Apartment,/India.Property/Property.in.Pune/Property.in.Handewadi/Om.Shriniwas.Venkatesh.Classic/495.sq.ft.1.BHK.1T.Apartment,,,Segment176
/India.Property/Property.in.Pune/Property.in.Hinjewadi/TCG.The.Crown.Greens/920.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Hinjewadi/TCG.The.Crown.Greens/920.sq.ft.2.BHK.2T.Apartment,,,Segment177
/India.Property/Property.in.Pune/Property.in.Katraj/Shree.Balaji.Sawant.Vihar/820.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Katraj/Shree.Balaji.Sawant.Vihar/820.sq.ft.2.BHK.2T.Apartment,,,Segment178
/India.Property/Property.in.Pune/Property.in.Kharadi/Sukhdham.Sai.Srushti/1050.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Kharadi/Sukhdham.Sai.Srushti/1050.sq.ft.2.BHK.2T.Apartment,,,Segment179
/India.Property/Property.in.Pune/Property.in.Kondhwa/Bhansali.Shanti.Ban/1429.sq.ft.3.BHK.3T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Bhansali.Shanti.Ban/1429.sq.ft.3.BHK.3T.Apartment,,,Segment180
/India.Property/Property.in.Pune/Property.in.Kondhwa/KUL.Sansar/1240.sq.ft.3.BHK.3T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/KUL.Sansar/1240.sq.ft.3.BHK.3T.Apartment,,,Segment181
/India.Property/Property.in.Pune/Property.in.Kondhwa/Kawade.Homewood/705.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Kawade.Homewood/705.sq.ft.2.BHK.2T.Apartment,,,Segment182
/India.Property/Property.in.Pune/Property.in.Kondhwa/Patel.Natasha.Enclave/1200.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Patel.Natasha.Enclave/1200.sq.ft.2.BHK.2T.Apartment,,,Segment183
/India.Property/Property.in.Pune/Property.in.Kondhwa/Shree.Damodar.Aashiyana/587.sq.ft.1.BHK.1T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Shree.Damodar.Aashiyana/587.sq.ft.1.BHK.1T.Apartment,,,Segment184
/India.Property/Property.in.Pune/Property.in.Kondhwa/Shree.Devi.Gems/635.sq.ft.1.BHK.1T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Shree.Devi.Gems/635.sq.ft.1.BHK.1T.Apartment,,,Segment185
/India.Property/Property.in.Pune/Property.in.Kondhwa/Siddhivinayak.Sunshree.Suvarnayug/1900.sq.ft.3.BHK.3T.Apartment,/India.Property/Property.in.Pune/Property.in.Kondhwa/Siddhivinayak.Sunshree.Suvarnayug/1900.sq.ft.3.BHK.3T.Apartment,,,Segment186
/India.Property/Property.in.Pune/Property.in.Kothrud/Vilas.Javdekar.Shiranjani/2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Kothrud/Vilas.Javdekar.Shiranjani/2.BHK.2T.Apartment,,,Segment187
/India.Property/Property.in.Pune/Property.in.Mahalunge/KUL.Ecoloch.Phase.1.Tower.1.Society.1A/946.sq.ft.3.BHK.3T.Apartment,/India.Property/Property.in.Pune/Property.in.Mahalunge/KUL.Ecoloch.Phase.1.Tower.1.Society.1A/946.sq.ft.3.BHK.3T.Apartment,,,Segment188
/India.Property/Property.in.Pune/Property.in.Manjari/Shiv.Shiv.Zen.World/900.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Manjari/Shiv.Shiv.Zen.World/900.sq.ft.2.BHK.2T.Apartment,,,Segment189
/India.Property/Property.in.Pune/Property.in.Pashan/Mont.Vert.Belrose/1085.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Pashan/Mont.Vert.Belrose/1085.sq.ft.2.BHK.2T.Apartment,,,Segment190
/India.Property/Property.in.Pune/Property.in.Pashan/Shreyas.Link.View.Residency/1135.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Pashan/Shreyas.Link.View.Residency/1135.sq.ft.2.BHK.2T.Apartment,,,Segment191
/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Darode.Westside.County/907.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Darode.Westside.County/907.sq.ft.2.BHK.2T.Apartment,,,Segment192
/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Jagtap.Sai.Laurel.Park/1114.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Jagtap.Sai.Laurel.Park/1114.sq.ft.2.BHK.2T.Apartment,,,Segment193
/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Jawalkar.Varad.Residency/377.sq.ft.1.BHK.1T.Apartment,/India.Property/Property.in.Pune/Property.in.Pimple.Gurav/Jawalkar.Varad.Residency/377.sq.ft.1.BHK.1T.Apartment,,,Segment194
/India.Property/Property.in.Pune/Property.in.Tathawade/Pethkar.Siyona.Phase.I/708.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Tathawade/Pethkar.Siyona.Phase.I/708.sq.ft.2.BHK.2T.Apartment,,,Segment195
/India.Property/Property.in.Pune/Property.in.Undri/Amit.Astonia.Classic/938.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Undri/Amit.Astonia.Classic/938.sq.ft.2.BHK.2T.Apartment,,,Segment196
/India.Property/Property.in.Pune/Property.in.Undri/Venkatesh.Bliss/1330.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Undri/Venkatesh.Bliss/1330.sq.ft.2.BHK.2T.Apartment,,,Segment197
/India.Property/Property.in.Pune/Property.in.Vadgaon.Budruk/Shivam.Angan/876.sq.ft.2.BHK.2T.Apartment,/India.Property/Property.in.Pune/Property.in.Vadgaon.Budruk/Shivam.Angan/876.sq.ft.2.BHK.2T.Apartment,,,Segment198
India.Property/Property.in.Bangalore,India.Property/Property.in.Bangalore,,,Segmenta0
India.Property/Property.in.Pune,India.Property/Property.in.Pune,,,Segmenta1
India.Property/Property.in.Chennai,India.Property/Property.in.Chennai,,,Segmenta2
India.Property/Property.in.Hyderabad,India.Property/Property.in.Hyderabad,,,Segmenta3
India.Property/Property.in.Mumbai,India.Property/Property.in.Mumbai,,,Segmenta4
India.Property/Property.in.Ahmedabad,India.Property/Property.in.Ahmedabad,,,Segmenta5
India.Property/Property.in.Kolkata,India.Property/Property.in.Kolkata,,,Segmenta6
India.Property/Property.in.Dubai,India.Property/Property.in.Dubai,,,Segmenta7
India.Property/Property.in.Lucknow,India.Property/Property.in.Lucknow,,,Segmenta8
India.Property/Property.in.Delhi,India.Property/Property.in.Delhi,,,Segmenta9
/resale.Property.Bangalore/candeur.Rise.Varthur.2867904/3bhk.3t.1560.Sqft.Resale.Apartment,/resale.Property.Bangalore/candeur.Rise.Varthur.2867904/3bhk.3t.1560.Sqft.Resale.Apartment,,,Segmenta10
/resale.Property.Bangalore/ecolife.Elements.Of.Nature.Varthur.4738155/2bhk.2t.1251.Sqft.Resale.Apartment,/resale.Property.Bangalore/ecolife.Elements.Of.Nature.Varthur.4738155/2bhk.2t.1251.Sqft.Resale.Apartment,,,Segmenta11
/resale.Property.Pune/gk.Developers.Silverland.Residency.Phase.1.Ravet.5095391/1bhk.1t.422.Sqft.Resale.Apartment,/resale.Property.Pune/gk.Developers.Silverland.Residency.Phase.1.Ravet.5095391/1bhk.1t.422.Sqft.Resale.Apartment,,,Segmenta12
India.Property/Property.in.Bhubaneswar,India.Property/Property.in.Bhubaneswar,,,Segmenta13
/resale.Property.Bangalore/ecolife.Elements.Of.Nature.Varthur.4917940/3bhk.3t.1595.Sqft.Resale.Apartment,/resale.Property.Bangalore/ecolife.Elements.Of.Nature.Varthur.4917940/3bhk.3t.1595.Sqft.Resale.Apartment,,,Segmenta14
/resale.Property.Bangalore/candeur.Rise.Varthur.2225765/2bhk.2t.1140.Sqft.Resale.Apartment,/resale.Property.Bangalore/candeur.Rise.Varthur.2225765/2bhk.2t.1140.Sqft.Resale.Apartment,,,Segmenta15
/resale.Property.Bangalore/hoysala.Projects.Samruddhi.Jakkur.2661805/3bhk.3t.1670.Sqft.Resale.Apartment,/resale.Property.Bangalore/hoysala.Projects.Samruddhi.Jakkur.2661805/3bhk.3t.1670.Sqft.Resale.Apartment,,,Segmenta16
/resale.Property.Bangalore/prestige.Group.Norwood.At.Sunrise.Park.Electronic.City.Phase.1.3089202/2bhk.2t.1410.Sqft.Resale.Apartment,/resale.Property.Bangalore/prestige.Group.Norwood.At.Sunrise.Park.Electronic.City.Phase.1.3089202/2bhk.2t.1410.Sqft.Resale.Apartment,,,Segmenta17
India.Property/Property.in.Bhopal,India.Property/Property.in.Bhopal,,,Segmenta18
India.Property/Property.in.Ghaziabad,India.Property/Property.in.Ghaziabad,,,Segmenta19
/resale.Property.Bangalore/candeur.Rise.Varthur.3044876/2bhk.2t.1140.Sqft.Resale.Apartment,/resale.Property.Bangalore/candeur.Rise.Varthur.3044876/2bhk.2t.1140.Sqft.Resale.Apartment,,,Segmenta20
India.Property/Property.in.Nashik,India.Property/Property.in.Nashik,,,Segmenta21
/resale.Property.Bangalore/tg.Epitome.Avalahalli.Off.Sarjapur.Road.5340220/3bhk.2t.1245.Sqft.Resale.Apartment,/resale.Property.Bangalore/tg.Epitome.Avalahalli.Off.Sarjapur.Road.5340220/3bhk.2t.1245.Sqft.Resale.Apartment,,,Segmenta22
/Home/Hotels/Hotels.in.Manali/Business.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Business.Hotels.In.Manali,,,SegmentA0
/Home/Hotels/Hotels.in.Mumbai/Hotels.Near.Chatrapati.Shivaji.International.Airport.Mumbai,/Home/Hotels/Hotels.in.Mumbai/Hotels.Near.Chatrapati.Shivaji.International.Airport.Mumbai,,,SegmentA1
/Home/Hotels/Hotels.in.Patna/Hotels.Near.Allahabad.Bank.Atm.Patna,/Home/Hotels/Hotels.in.Patna/Hotels.Near.Allahabad.Bank.Atm.Patna,,,SegmentA2
/Home/Hotels/Hotels.in.Coorg,/Home/Hotels/Hotels.in.Coorg,,,SegmentA3
/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?2000,/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?2000,,,SegmentA4
/Home/Hotels/Hotels.in.Coorg/Solo.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Solo.Hotels.In.Coorg,,,SegmentA5
/Home/Hotels/Hotels.in.Ooty,/Home/Hotels/Hotels.in.Ooty,,,SegmentA6
/Home/Hotels/Hotels.in.Coorg/Cheap.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Cheap.Hotels.In.Coorg,,,SegmentA7
/Home/Hotels/Hotels.in.New.Delhi/Hotels.Near.Vijay.Nagar.New.Delhi.New.Delhi,/Home/Hotels/Hotels.in.New.Delhi/Hotels.Near.Vijay.Nagar.New.Delhi.New.Delhi,,,SegmentA8
/Home/Hotels/Hotels.in.Mumbai/Cheap.Hotels.Near.Moti.Mahal.Mumbai,/Home/Hotels/Hotels.in.Mumbai/Cheap.Hotels.Near.Moti.Mahal.Mumbai,,,SegmentA9
/Home/Hotels/Hotels.in.Ahmedabad/Hotels.Near.Airport.Road.Ahmedabad,/Home/Hotels/Hotels.in.Ahmedabad/Hotels.Near.Airport.Road.Ahmedabad,,,SegmentA10
/Home/Hotels/Hotels.in.New.Delhi,/Home/Hotels/Hotels.in.New.Delhi,,,SegmentA11
/Home/Trains/Trains.to.Patna/Rajgir.to.Patna.Trains,/Home/Trains/Trains.to.Patna/Rajgir.to.Patna.Trains,,,SegmentA12
/Home/Trains/Trains.to.Goa/Ratnagiri.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Ratnagiri.to.Goa.Trains,,,SegmentA13
/Home/Flights/Flights.to.Madurai/Chennai.to.Madurai.Flights,/Home/Flights/Flights.to.Madurai/Chennai.to.Madurai.Flights,,,SegmentA14
/Home/Trains/Trains.to.Goa/Udupi.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Udupi.to.Goa.Trains,,,SegmentA15
/Home/Trains/Trains.to.Lucknow/Bandikui.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Bandikui.to.Lucknow.Trains,,,SegmentA16
/Home/Hotels/Hotels.in.Chennai,/Home/Hotels/Hotels.in.Chennai,,,SegmentA17
/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?1000,/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?1000,,,SegmentA18
/Home/Hotels/Hotels.in.Nainital,/Home/Hotels/Hotels.in.Nainital,,,SegmentA19
/Home/Trains/Trains.to.Patna/Bhopal.to.Patna.Trains,/Home/Trains/Trains.to.Patna/Bhopal.to.Patna.Trains,,,SegmentA20
/Home/Trains/Trains.to.Goa/Vishakhapatnam.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Vishakhapatnam.to.Goa.Trains,,,SegmentA21
/Home/Trains/Trains.to.Patna/Chandigarh.to.Patna.Trains,/Home/Trains/Trains.to.Patna/Chandigarh.to.Patna.Trains,,,SegmentA22
/Home/Flights/Flights.to.Singapore/Kolkata.to.Singapore.Flights/Kolkata.to.Singapore.Flights.Schedule,/Home/Flights/Flights.to.Singapore/Kolkata.to.Singapore.Flights/Kolkata.to.Singapore.Flights.Schedule,,,SegmentA23
/Home/Hotels/Hotels.in.Hyderabad/Hotels.Near.Rajiv.Gandhi.International.Airport.Hyderabad,/Home/Hotels/Hotels.in.Hyderabad/Hotels.Near.Rajiv.Gandhi.International.Airport.Hyderabad,,,SegmentA24
/Home/Hotels/Hotels.in.Patna/Hotels.Near.Lok.Nayak.Jaya.Prakash.Narayan.Airport.Patna,/Home/Hotels/Hotels.in.Patna/Hotels.Near.Lok.Nayak.Jaya.Prakash.Narayan.Airport.Patna,,,SegmentA25
/Home/Hotels/Hotels.in.Coorg/5.Star.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/5.Star.Hotels.In.Coorg,,,SegmentA26
/Home/Hotels/Hotels.in.Mumbai,/Home/Hotels/Hotels.in.Mumbai,,,SegmentA27
/Home/Hotels/Hotels.in.Mussoorie/Hotels.In.Mussoorie.Below.?1000,/Home/Hotels/Hotels.in.Mussoorie/Hotels.In.Mussoorie.Below.?1000,,,SegmentA28
/Home/Hotels/Hotels.in.Munnar,/Home/Hotels/Hotels.in.Munnar,,,SegmentA29
/Home/Trains/Trains.to.Lucknow/Haridwar.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Haridwar.to.Lucknow.Trains,,,SegmentA30
/Home/Hotels/Hotels.in.Kolkata,/Home/Hotels/Hotels.in.Kolkata,,,SegmentA31
/Home/Hotels/Hotels.in.Pune/Hotels.Near.Lohegaon.Air.Force.Base.Airport.Pune,/Home/Hotels/Hotels.in.Pune/Hotels.Near.Lohegaon.Air.Force.Base.Airport.Pune,,,SegmentA32
/Home/Trains/Trains.to.Lucknow/Faizabad.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Faizabad.to.Lucknow.Trains,,,SegmentA33
/Home/Hotels/Hotels.in.Coorg/Couple.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Couple.Hotels.In.Coorg,,,SegmentA34
/Home/Hotels/Hotels.in.Manali/Couple.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Couple.Hotels.In.Manali,,,SegmentA35
/Home/Hotels/Hotels.in.Chennai/Hotels.Near.Chennai.International.Airport.Chennai,/Home/Hotels/Hotels.in.Chennai/Hotels.Near.Chennai.International.Airport.Chennai,,,SegmentA36
/Home/Hotels/Hotels.in.Daman,/Home/Hotels/Hotels.in.Daman,,,SegmentA37
/Home/Hotels/Hotels.in.Jammu/Hotels.Near.Jammu.Airport.Jammu,/Home/Hotels/Hotels.in.Jammu/Hotels.Near.Jammu.Airport.Jammu,,,SegmentA38
/Home/Hotels/Hotels.in.Goa,/Home/Hotels/Hotels.in.Goa,,,SegmentA39
/Home/Hotels/Hotels.in.Hyderabad,/Home/Hotels/Hotels.in.Hyderabad,,,SegmentA40
/Home/Trains/Trains.to.Lucknow/Agra.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Agra.to.Lucknow.Trains,,,SegmentA41
/Home/Trains/Trains.to.Lucknow/Jhansi.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Jhansi.to.Lucknow.Trains,,,SegmentA42
/Home/Flights/Flights.From.Indianapolis,/Home/Flights/Flights.From.Indianapolis,,,SegmentA43
/Home/Hotels/Hotels.in.Manali/Friends.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Friends.Hotels.In.Manali,,,SegmentA44
/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?1000,/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?1000,,,SegmentA45
/Home/Trains/Trains.to.Goa/Patna.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Patna.to.Goa.Trains,,,SegmentA46
/Home/Trains/Trains.to.Jaipur/Solapur.to.Jaipur.Trains,/Home/Trains/Trains.to.Jaipur/Solapur.to.Jaipur.Trains,,,SegmentA47
/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?2000,/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?2000,,,SegmentA48
/Home/Hotels/Hotels.in.Kolkata/Hotels.Near.Netaji.Subhash.Chandra.Bose.Intl.Airport.Kolkata,/Home/Hotels/Hotels.in.Kolkata/Hotels.Near.Netaji.Subhash.Chandra.Bose.Intl.Airport.Kolkata,,,SegmentA49
/Home/Trains/Trains.to.Lucknow/Bhubaneshwar.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Bhubaneshwar.to.Lucknow.Trains,,,SegmentA50
/Home/Flights/Flights.to.Mumbai/Chandigarh.to.Mumbai.Flights,/Home/Flights/Flights.to.Mumbai/Chandigarh.to.Mumbai.Flights,,,SegmentA51
/Home/Hotels/Hotels.in.Lucknow/Hotels.Near.Chaudhary.Charan.Singh.International.Airport.Lucknow,/Home/Hotels/Hotels.in.Lucknow/Hotels.Near.Chaudhary.Charan.Singh.International.Airport.Lucknow,,,SegmentA52
/Home/Trains/Trains.to.Lucknow/Allahabad.to.Lucknow.Trains,/Home/Trains/Trains.to.Lucknow/Allahabad.to.Lucknow.Trains,,,SegmentA53
/Home/Trains/Trains.to.Patna/Nagpur.to.Patna.Trains,/Home/Trains/Trains.to.Patna/Nagpur.to.Patna.Trains,,,SegmentA54
/Home/Hotels/Hotels.in.Manali/Family.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Family.Hotels.In.Manali,,,SegmentA55
/Home/Hotels/Hotels.in.Bhandardara/Business.Hotels.In.Bhandardara,/Home/Hotels/Hotels.in.Bhandardara/Business.Hotels.In.Bhandardara,,,SegmentA56
/Home/Hotels/Hotels.in.Chandigarh,/Home/Hotels/Hotels.in.Chandigarh,,,SegmentA57
/Home/Trains/Trains.to.New.Delhi/Bangalore.to.New.Delhi.Trains,/Home/Trains/Trains.to.New.Delhi/Bangalore.to.New.Delhi.Trains,,,SegmentA58
/Home/Hotels/Hotels.in.Shirdi,/Home/Hotels/Hotels.in.Shirdi,,,SegmentA59
/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights,/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights,,,SegmentA60
/Home/Flights/Flights.to.Udaipur/New.Delhi.to.Udaipur.Flights/New.Delhi.to.Udaipur.Flights.Schedule,/Home/Flights/Flights.to.Udaipur/New.Delhi.to.Udaipur.Flights/New.Delhi.to.Udaipur.Flights.Schedule,,,SegmentA61
/Home/Hotels/Hotels.in.Lucknow,/Home/Hotels/Hotels.in.Lucknow,,,SegmentA62
/Home/Hotels/Hotels.in.Manali/Solo.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Solo.Hotels.In.Manali,,,SegmentA63
/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.flydubai,/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.flydubai,,,SegmentA64
/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?5000,/Home/Hotels/Hotels.in.Manali/Hotels.In.Manali.Below.?5000,,,SegmentA65
/Home/Trains/Trains.to.Barakpur/Pune.to.Barakpur.Trains,/Home/Trains/Trains.to.Barakpur/Pune.to.Barakpur.Trains,,,SegmentA66
/Home/Trains/Trains.to.Goa/Velankanni.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Velankanni.to.Goa.Trains,,,SegmentA67
/Home/Hotels/Hotels.in.Bengaluru,/Home/Hotels/Hotels.in.Bengaluru,,,SegmentA68
/Home/Hotels/Hotels.in.Coorg/4.Star.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/4.Star.Hotels.In.Coorg,,,SegmentA69
/Home/Hotels/Hotels.in.Manali,/Home/Hotels/Hotels.in.Manali,,,SegmentA70
/Home/Hotels/Hotels.in.Matheran,/Home/Hotels/Hotels.in.Matheran,,,SegmentA71
/Home/Flights/Flights.to.Karachi/New.Delhi.to.Karachi.Flights/New.Delhi.to.Karachi.Flights.Schedule,/Home/Flights/Flights.to.Karachi/New.Delhi.to.Karachi.Flights/New.Delhi.to.Karachi.Flights.Schedule,,,SegmentA72
/Home/Flights/Flights.to.New.Delhi/Vijayawada.to.New.Delhi.Flights/Vijayawada.to.New.Delhi.Flights.Schedule,/Home/Flights/Flights.to.New.Delhi/Vijayawada.to.New.Delhi.Flights/Vijayawada.to.New.Delhi.Flights.Schedule,,,SegmentA73
/Home/Hotels/Hotels.in.Bengaluru/Hotels.Near.Bengaluru.International.Airport.Bengaluru,/Home/Hotels/Hotels.in.Bengaluru/Hotels.Near.Bengaluru.International.Airport.Bengaluru,,,SegmentA74
/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.Air.India,/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.Air.India,,,SegmentA75
/Home/Trains/Trains.to.Goa/Katni.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Katni.to.Goa.Trains,,,SegmentA76
/Home/Hotels/Hotels.in.New.Delhi/Hotels.Near.Indira.Gandhi.Intl.Airport.New.Delhi,/Home/Hotels/Hotels.in.New.Delhi/Hotels.Near.Indira.Gandhi.Intl.Airport.New.Delhi,,,SegmentA77
/Home/Trains/Trains.to.Pune/New.Delhi.to.Pune.Trains,/Home/Trains/Trains.to.Pune/New.Delhi.to.Pune.Trains,,,SegmentA78
/Home/Hotels/Hotels.in.Jaipur,/Home/Hotels/Hotels.in.Jaipur,,,SegmentA79
/Home/Trains/Trains.to.Barakpur/Ahmedabad.to.Barakpur.Trains,/Home/Trains/Trains.to.Barakpur/Ahmedabad.to.Barakpur.Trains,,,SegmentA80
/Home/Hotels/Hotels.in.Ahmedabad,/Home/Hotels/Hotels.in.Ahmedabad,,,SegmentA81
/Home/Hotels/Hotels.in.Kasara/3.Star.Hotels.Near.Kasara.Railway.Station.Kasara,/Home/Hotels/Hotels.in.Kasara/3.Star.Hotels.Near.Kasara.Railway.Station.Kasara,,,SegmentA82
/Home/Hotels/Hotels.in.Barakpur/Hotels.Near.Barrackpore.Railway.Station.Barakpur,/Home/Hotels/Hotels.in.Barakpur/Hotels.Near.Barrackpore.Railway.Station.Barakpur,,,SegmentA83
/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.Emirates,/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.Emirates,,,SegmentA84
/Home/Trains/Trains.to.Patna/Ambala.to.Patna.Trains,/Home/Trains/Trains.to.Patna/Ambala.to.Patna.Trains,,,SegmentA85
/Home/Hotels/Hotels.in.Bhandardara/Hotels.Near.Anandvan.Resort.Bhandardara,/Home/Hotels/Hotels.in.Bhandardara/Hotels.Near.Anandvan.Resort.Bhandardara,,,SegmentA86
/Home/Trains/Trains.to.Barakpur/Goa.to.Barakpur.Trains,/Home/Trains/Trains.to.Barakpur/Goa.to.Barakpur.Trains,,,SegmentA87
/Home/Trains/Trains.to.Goa/Nashik.to.Goa.Trains,/Home/Trains/Trains.to.Goa/Nashik.to.Goa.Trains,,,SegmentA88
/Home/Hotels/Hotels.in.Coorg/Business.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Business.Hotels.In.Coorg,,,SegmentA89
/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.IndiGo,/Home/Flights/Flights.to.Dubai/Chennai.to.Dubai.Flights/Chennai.to.Dubai.Flights.by.IndiGo,,,SegmentA90
/Home/Hotels/Hotels.in.Pune,/Home/Hotels/Hotels.in.Pune,,,SegmentA91
/Home/Hotels/Hotels.in.Manali/Business.Hotels.In.Manali,/Home/Hotels/Hotels.in.Manali/Business.Hotels.In.Manali,,,SegmentA0
/Home/Hotels/Hotels.in.Mumbai/Hotels.Near.Chatrapati.Shivaji.International.Airport.Mumbai,/Home/Hotels/Hotels.in.Mumbai/Hotels.Near.Chatrapati.Shivaji.International.Airport.Mumbai,,,SegmentA1
/Home/Hotels/Hotels.in.Patna/Hotels.Near.Allahabad.Bank.Atm.Patna,/Home/Hotels/Hotels.in.Patna/Hotels.Near.Allahabad.Bank.Atm.Patna,,,SegmentA2
/Home/Hotels/Hotels.in.Coorg,/Home/Hotels/Hotels.in.Coorg,,,SegmentA3
/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?2000,/Home/Hotels/Hotels.in.Coorg/Hotels.In.Coorg.Below.?2000,,,SegmentA4
/Home/Hotels/Hotels.in.Coorg/Solo.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Solo.Hotels.In.Coorg,,,SegmentA5
/Home/Hotels/Hotels.in.Ooty,/Home/Hotels/Hotels.in.Ooty,,,SegmentA6
/Home/Hotels/Hotels.in.Coorg/Cheap.Hotels.In.Coorg,/Home/Hotels/Hotels.in.Coorg/Cheap.Hotels.In.Coorg,,,SegmentA7
